product_id,product_name,jumlah_penjualan,harga,diskon,status
P00649,Produk 649,158,120890,12,Tidak
P00650,Produk 650,132,96575,20,Laris
P00651,Produk 651,189,137998,4,Tidak
P00652,Produk 652,157,80375,6,Tidak
P00653,Produk 653,176,118144,13,Laris
P00654,Produk 654,100,117234,18,Laris
P00655,Produk 655,212,127536,5,Tidak
P00656,Produk 656,173,96943,10,Tidak
P00657,Produk 657,158,97613,12,Tidak
P00658,Produk 658,167,94237,14,Tidak
P00659,Produk 659,185,117548,15,Tidak
P00660,Produk 660,92,67246,12,Tidak
P00661,Produk 661,148,116906,17,Laris
P00662,Produk 662,172,118284,13,Laris
P00663,Produk 663,119,43521,12,Tidak
P00664,Produk 664,175,121072,11,Tidak
P00665,Produk 665,162,120683,15,Laris
P00666,Produk 666,134,67387,7,Tidak
P00667,Produk 667,94,96647,23,Laris
P00668,Produk 668,176,96122,16,Laris
P00669,Produk 669,164,118240,12,Laris
P00670,Produk 670,109,137813,16,Laris
P00671,Produk 671,152,101683,7,Tidak
P00672,Produk 672,77,37472,13,Tidak
P00673,Produk 673,215,124625,7,Tidak
P00674,Produk 674,130,63289,12,Tidak
P00675,Produk 675,168,113192,8,Tidak
P00676,Produk 676,158,51110,9,Tidak
P00677,Produk 677,117,81358,16,Tidak
P00678,Produk 678,192,119265,11,Tidak
P00679,Produk 679,174,102641,18,Laris
P00680,Produk 680,183,110022,6,Tidak
P00681,Produk 681,129,106645,8,Tidak
P00682,Produk 682,201,88697,16,Laris
P00683,Produk 683,171,102166,7,Tidak
P00684,Produk 684,182,73372,11,Tidak
P00685,Produk 685,95,67633,11,Tidak
P00686,Produk 686,170,100455,17,Laris
P00687,Produk 687,108,88591,23,Laris
P00688,Produk 688,161,116863,8,Tidak
P00689,Produk 689,124,46108,14,Tidak
P00690,Produk 690,164,124544,14,Laris
P00691,Produk 691,166,130763,12,Laris
P00692,Produk 692,157,108626,13,Tidak
P00693,Produk 693,152,95287,11,Tidak
P00694,Produk 694,105,111768,11,Tidak
P00695,Produk 695,192,137058,12,Laris
P00696,Produk 696,117,154321,13,Laris
P00697,Produk 697,145,62974,13,Tidak
P00698,Produk 698,119,81968,12,Tidak
P00699,Produk 699,119,71047,13,Tidak
P00700,Produk 700,146,106834,17,Laris
P00701,Produk 701,130,71321,25,Laris
P00702,Produk 702,151,83887,20,Laris
P00703,Produk 703,248,96538,8,Laris
P00704,Produk 704,189,122944,11,Laris
P00705,Produk 705,264,157077,10,Tidak
P00706,Produk 706,139,154682,11,Laris
P00707,Produk 707,94,80202,10,Tidak
P00708,Produk 708,165,109760,14,Laris
P00709,Produk 709,234,151971,10,Tidak
P00710,Produk 710,142,97096,17,Laris
P00711,Produk 711,82,33177,15,Tidak
P00712,Produk 712,139,104684,10,Tidak
P00713,Produk 713,216,172156,12,Tidak
P00714,Produk 714,193,119533,12,Laris
P00715,Produk 715,86,52848,10,Tidak
P00716,Produk 716,218,92303,12,Tidak
P00717,Produk 717,114,86265,10,Tidak
P00718,Produk 718,116,124553,18,Laris
P00719,Produk 719,10,30056,14,Tidak
P00720,Produk 720,132,135272,14,Laris
P00721,Produk 721,214,116319,8,Tidak
P00722,Produk 722,129,90283,11,Tidak
P00723,Produk 723,186,158848,6,Tidak
P00724,Produk 724,133,107181,20,Laris
P00725,Produk 725,136,124175,17,Laris
P00726,Produk 726,173,84695,19,Laris
P00727,Produk 727,164,116072,13,Laris
P00728,Produk 728,113,136189,16,Laris
P00729,Produk 729,190,120701,5,Tidak
P00730,Produk 730,156,120998,15,Laris
P00731,Produk 731,125,94945,12,Tidak
P00732,Produk 732,160,122963,12,Tidak
P00733,Produk 733,177,108336,7,Tidak
P00734,Produk 734,164,88473,16,Laris
P00735,Produk 735,146,104727,8,Tidak
P00736,Produk 736,135,104050,20,Laris
P00737,Produk 737,201,142099,5,Tidak
P00738,Produk 738,175,116934,15,Laris
P00739,Produk 739,143,119460,15,Laris
P00740,Produk 740,164,127861,11,Tidak
P00741,Produk 741,208,122402,10,Laris
P00742,Produk 742,201,144524,11,Tidak
P00743,Produk 743,245,156417,4,Tidak
P00744,Produk 744,164,103150,12,Tidak
P00745,Produk 745,178,113472,12,Tidak
P00746,Produk 746,187,49024,20,Laris
P00747,Produk 747,203,135801,10,Tidak
P00748,Produk 748,204,158932,10,Tidak
P00749,Produk 749,202,179616,9,Tidak
P00750,Produk 750,220,75768,14,Laris
P00751,Produk 751,149,87748,20,Laris
P00752,Produk 752,215,80706,9,Tidak
P00753,Produk 753,220,137252,6,Laris
P00754,Produk 754,170,137489,12,Laris
P00755,Produk 755,179,105047,14,Laris
P00756,Produk 756,207,149766,6,Tidak
P00757,Produk 757,140,90280,11,Tidak
P00758,Produk 758,201,140294,6,Tidak
P00759,Produk 759,160,92352,12,Tidak
P00760,Produk 760,186,74377,18,Laris
P00761,Produk 761,152,98680,16,Laris
P00762,Produk 762,188,122903,11,Tidak
P00763,Produk 763,83,74901,15,Tidak
P00764,Produk 764,161,94475,18,Laris
P00765,Produk 765,177,102985,14,Laris
P00766,Produk 766,176,107777,16,Laris
P00767,Produk 767,204,141303,17,Tidak
P00768,Produk 768,139,124902,16,Laris
P00769,Produk 769,164,132662,12,Laris
P00770,Produk 770,167,105903,6,Tidak
P00771,Produk 771,221,125494,7,Tidak
P00772,Produk 772,231,148078,11,Tidak
P00773,Produk 773,151,112678,16,Laris
P00774,Produk 774,204,93374,12,Laris
P00775,Produk 775,221,95962,11,Laris
P00776,Produk 776,103,57439,10,Tidak
P00777,Produk 777,79,112360,16,Tidak
P00778,Produk 778,209,167617,9,Tidak
P00779,Produk 779,215,150044,10,Tidak
P00780,Produk 780,105,109315,20,Laris
P00781,Produk 781,189,87540,17,Laris
P00782,Produk 782,159,97312,14,Tidak
P00783,Produk 783,152,87413,20,Laris
P00784,Produk 784,165,78194,15,Tidak
P00785,Produk 785,171,112257,10,Tidak
P00786,Produk 786,206,140967,11,Tidak
P00787,Produk 787,117,55247,11,Tidak
P00788,Produk 788,187,128831,10,Tidak
P00789,Produk 789,124,112612,14,Tidak
P00790,Produk 790,152,126790,15,Laris
P00791,Produk 791,208,79385,17,Laris
P00792,Produk 792,179,117217,14,Laris
P00793,Produk 793,173,101812,15,Tidak
P00794,Produk 794,152,130700,14,Laris
P00795,Produk 795,124,97701,12,Tidak
P00796,Produk 796,144,89096,8,Tidak
P00797,Produk 797,126,75362,14,Laris
P00798,Produk 798,124,61753,13,Tidak
P00799,Produk 799,113,117761,16,Tidak
P00800,Produk 800,186,134334,12,Tidak
P00801,Produk 801,192,58483,19,Laris
P00802,Produk 802,182,112297,9,Tidak
P00803,Produk 803,146,83113,22,Laris
P00804,Produk 804,148,105787,18,Laris
P00805,Produk 805,178,115609,9,Tidak
P00806,Produk 806,124,116935,18,Laris
P00807,Produk 807,161,76807,21,Laris
P00808,Produk 808,137,67417,11,Tidak
P00809,Produk 809,169,104913,16,Laris
P00810,Produk 810,202,116952,13,Laris
P00811,Produk 811,127,106431,16,Laris
P00812,Produk 812,219,133772,8,Tidak
P00813,Produk 813,202,112450,11,Laris
P00814,Produk 814,148,74445,21,Laris
P00815,Produk 815,137,79087,9,Tidak
P00816,Produk 816,169,89018,19,Laris
P00817,Produk 817,203,134649,11,Laris
P00818,Produk 818,197,166034,5,Laris
P00819,Produk 819,167,85444,20,Laris
P00820,Produk 820,138,162775,14,Laris
P00821,Produk 821,211,92714,13,Laris
P00822,Produk 822,137,91799,11,Tidak
P00823,Produk 823,114,106057,20,Laris
P00824,Produk 824,136,108817,18,Laris
P00825,Produk 825,178,80236,18,Laris
P00826,Produk 826,172,79043,18,Laris
P00827,Produk 827,175,114814,12,Laris
P00828,Produk 828,150,129557,10,Tidak
P00829,Produk 829,157,118491,16,Laris
P00830,Produk 830,185,119312,13,Laris
P00831,Produk 831,122,89710,11,Tidak
P00832,Produk 832,146,91042,18,Laris
P00833,Produk 833,153,94373,16,Laris
P00834,Produk 834,163,103819,13,Laris
P00835,Produk 835,169,117091,14,Laris
P00836,Produk 836,113,100357,13,Tidak
P00837,Produk 837,161,101100,13,Tidak
P00838,Produk 838,200,98667,16,Laris
P00839,Produk 839,223,128882,11,Tidak
P00840,Produk 840,218,142365,13,Tidak
P00841,Produk 841,178,83176,20,Laris
P00842,Produk 842,154,81269,7,Tidak
P00843,Produk 843,236,145638,8,Tidak
P00844,Produk 844,215,143387,8,Tidak
P00845,Produk 845,226,162257,6,Tidak
P00846,Produk 846,133,123067,13,Tidak
P00847,Produk 847,173,114181,6,Tidak
P00848,Produk 848,186,83343,16,Laris
P00849,Produk 849,160,103825,9,Tidak
P00850,Produk 850,143,106012,18,Tidak
P00851,Produk 851,144,98557,14,Tidak
P00852,Produk 852,131,74141,7,Tidak
P00853,Produk 853,174,70835,21,Laris
P00854,Produk 854,168,98444,12,Tidak
P00855,Produk 855,175,119164,8,Tidak
P00856,Produk 856,202,123403,8,Tidak
P00857,Produk 857,130,78213,10,Tidak
P00858,Produk 858,197,118732,12,Tidak
P00859,Produk 859,156,107098,18,Laris
P00860,Produk 860,131,94191,18,Laris
P00861,Produk 861,106,79478,10,Tidak
P00862,Produk 862,157,123027,14,Laris
P00863,Produk 863,119,99246,13,Tidak
P00864,Produk 864,155,122163,8,Tidak
P00865,Produk 865,108,109027,12,Tidak
P00866,Produk 866,182,118602,6,Tidak
P00867,Produk 867,170,115885,18,Laris
P00868,Produk 868,157,99774,19,Laris
P00869,Produk 869,204,116520,10,Laris
P00870,Produk 870,55,55636,15,Tidak
P00871,Produk 871,192,114789,15,Laris
P00872,Produk 872,164,109252,13,Tidak
P00873,Produk 873,166,90882,17,Laris
P00874,Produk 874,185,80120,17,Laris
P00875,Produk 875,167,98520,17,Laris
P00876,Produk 876,178,124628,12,Laris
P00877,Produk 877,187,93909,9,Tidak
P00878,Produk 878,162,109998,17,Laris
P00879,Produk 879,192,122601,6,Tidak
P00880,Produk 880,193,126897,8,Tidak
P00881,Produk 881,249,147446,7,Tidak
P00882,Produk 882,155,91533,19,Laris
P00883,Produk 883,205,107528,12,Tidak
P00884,Produk 884,89,109005,11,Tidak
P00885,Produk 885,174,144575,11,Laris
P00886,Produk 886,137,133006,11,Tidak
P00887,Produk 887,150,116848,16,Laris
P00888,Produk 888,194,120003,7,Tidak
P00889,Produk 889,147,113399,19,Laris
P00890,Produk 890,185,90873,16,Laris
P00891,Produk 891,183,126561,5,Tidak
P00892,Produk 892,154,138135,7,Tidak
P00893,Produk 893,152,107138,19,Laris
P00894,Produk 894,142,95773,21,Laris
P00895,Produk 895,157,112909,10,Tidak
P00896,Produk 896,141,74033,21,Laris
P00897,Produk 897,136,69606,7,Laris
P00898,Produk 898,190,130855,8,Tidak
P00899,Produk 899,166,99298,17,Laris
P00900,Produk 900,177,152799,5,Tidak
P00901,Produk 901,88,45021,11,Tidak
P00902,Produk 902,277,177159,7,Tidak
P00903,Produk 903,134,99590,11,Tidak
P00904,Produk 904,155,126202,17,Laris
P00905,Produk 905,236,63954,14,Laris
P00906,Produk 906,167,108884,9,Tidak
P00907,Produk 907,126,91418,21,Laris
P00908,Produk 908,152,109219,13,Tidak
P00909,Produk 909,118,97462,17,Laris
P00910,Produk 910,186,91855,19,Laris
P00911,Produk 911,126,79346,13,Tidak
P00912,Produk 912,152,119876,12,Laris
P00913,Produk 913,186,128453,5,Tidak
P00914,Produk 914,178,99768,16,Laris
P00915,Produk 915,176,93432,16,Tidak
P00916,Produk 916,124,102806,21,Laris
P00917,Produk 917,181,118981,10,Tidak
P00918,Produk 918,170,60331,23,Laris
P00919,Produk 919,171,113014,11,Tidak
P00920,Produk 920,162,129402,7,Tidak
P00921,Produk 921,183,107021,14,Tidak
P00922,Produk 922,194,105663,9,Tidak
P00923,Produk 923,125,108796,22,Laris
P00924,Produk 924,160,106339,8,Laris
P00925,Produk 925,139,123061,14,Laris
P00926,Produk 926,165,146904,9,Tidak
P00927,Produk 927,174,128121,12,Tidak
P00928,Produk 928,239,54279,16,Laris
P00929,Produk 929,117,90467,25,Laris
P00930,Produk 930,212,109043,11,Laris
P00931,Produk 931,274,100035,8,Laris
P00932,Produk 932,136,138834,14,Laris
P00933,Produk 933,98,104407,22,Laris
P00934,Produk 934,178,110151,15,Laris
P00935,Produk 935,126,117717,9,Tidak
P00936,Produk 936,234,148804,4,Tidak
P00937,Produk 937,215,128443,9,Tidak
P00938,Produk 938,130,121392,20,Laris
P00939,Produk 939,160,140435,14,Laris
P00940,Produk 940,193,111008,11,Tidak
P00941,Produk 941,199,122950,9,Tidak
P00942,Produk 942,171,143138,13,Laris
P00943,Produk 943,174,130316,11,Laris
P00944,Produk 944,171,127843,13,Laris
P00945,Produk 945,133,105576,21,Laris
P00946,Produk 946,199,99631,13,Laris
P00947,Produk 947,132,99227,19,Laris
P00948,Produk 948,196,84447,17,Laris
P00949,Produk 949,104,51657,14,Tidak
P00950,Produk 950,174,107981,11,Tidak
P00951,Produk 951,187,177858,5,Tidak
P00952,Produk 952,214,139465,5,Laris
P00953,Produk 953,138,56252,14,Tidak
P00954,Produk 954,141,82516,11,Tidak
P00955,Produk 955,131,89310,22,Laris
P00956,Produk 956,136,93806,12,Tidak
P00957,Produk 957,106,44869,7,Tidak
P00958,Produk 958,186,115273,6,Tidak
P00959,Produk 959,197,115469,6,Tidak
P00960,Produk 960,273,144958,11,Tidak
P00961,Produk 961,129,108211,21,Laris
P00962,Produk 962,151,75437,21,Laris
P00963,Produk 963,189,65838,20,Laris
P00964,Produk 964,186,83195,17,Laris
P00965,Produk 965,145,82612,13,Tidak
P00966,Produk 966,168,59560,12,Tidak
P00967,Produk 967,218,112504,11,Tidak
P00968,Produk 968,154,124976,10,Tidak
P00969,Produk 969,124,73755,14,Tidak
P00970,Produk 970,166,102522,16,Laris
P00971,Produk 971,189,89580,15,Laris
P00972,Produk 972,154,117022,15,Laris
P00973,Produk 973,165,98309,12,Tidak
P00974,Produk 974,194,112873,5,Tidak
P00975,Produk 975,234,116761,10,Tidak
P00976,Produk 976,226,146111,7,Tidak
P00977,Produk 977,163,121003,7,Tidak
P00978,Produk 978,178,85198,17,Laris
P00979,Produk 979,184,116120,12,Tidak
P00980,Produk 980,135,116078,11,Tidak
P00981,Produk 981,170,124306,15,Laris
P00982,Produk 982,173,108856,19,Laris
P00983,Produk 983,172,122092,17,Laris
P00984,Produk 984,153,112802,17,Laris
P00985,Produk 985,166,87688,16,Laris
P00986,Produk 986,162,113012,15,Laris
P00987,Produk 987,127,128669,9,Tidak
P00988,Produk 988,125,89020,7,Tidak
P00989,Produk 989,167,100280,16,Laris
P00990,Produk 990,172,135974,13,Laris
P00991,Produk 991,194,131281,9,Tidak
P00992,Produk 992,163,136772,9,Tidak
P00993,Produk 993,112,118554,20,Laris
P00994,Produk 994,144,119200,16,Laris
P00995,Produk 995,109,122467,21,Tidak
P00996,Produk 996,191,145474,10,Tidak
P00997,Produk 997,140,109271,17,Laris
P00998,Produk 998,145,122280,18,Laris
P00999,Produk 999,228,147708,10,Tidak
P01000,Produk 1000,154,89990,9,Tidak
P01001,Produk 1001,162,106301,14,Laris
P01002,Produk 1002,85,53829,13,Tidak
P01003,Produk 1003,112,77101,13,Tidak
P01004,Produk 1004,125,69641,10,Tidak
P01005,Produk 1005,122,99832,9,Tidak
P01006,Produk 1006,156,121960,16,Laris
P01007,Produk 1007,212,103097,14,Laris
P01008,Produk 1008,193,114592,10,Laris
P01009,Produk 1009,140,127706,9,Tidak
P01010,Produk 1010,144,94237,6,Tidak
P01011,Produk 1011,115,99153,24,Laris
P01012,Produk 1012,159,108285,16,Laris
P01013,Produk 1013,172,99120,12,Tidak
P01014,Produk 1014,105,84933,23,Tidak
P01015,Produk 1015,146,66817,23,Laris
P01016,Produk 1016,225,134002,7,Laris
P01017,Produk 1017,162,101491,13,Tidak
P01018,Produk 1018,122,123995,19,Laris
P01019,Produk 1019,160,90762,18,Laris
P01020,Produk 1020,176,97897,11,Tidak
P01021,Produk 1021,160,115187,16,Laris
P01022,Produk 1022,142,88550,7,Tidak
P01023,Produk 1023,203,97523,12,Laris
P01024,Produk 1024,146,123607,16,Tidak
P01025,Produk 1025,180,68955,11,Tidak
P01026,Produk 1026,162,117705,16,Laris
P01027,Produk 1027,199,138662,9,Laris
P01028,Produk 1028,159,128745,14,Laris
P01029,Produk 1029,142,93220,18,Laris
P01030,Produk 1030,171,114057,12,Tidak
P01031,Produk 1031,138,31988,15,Tidak
P01032,Produk 1032,174,89256,8,Tidak
P01033,Produk 1033,171,130827,12,Laris
P01034,Produk 1034,173,114770,13,Laris
P01035,Produk 1035,128,107230,19,Laris
P01036,Produk 1036,190,104009,17,Laris
P01037,Produk 1037,145,27594,11,Tidak
P01038,Produk 1038,184,143967,14,Tidak
P01039,Produk 1039,130,103545,18,Laris
P01040,Produk 1040,183,89202,10,Laris
P01041,Produk 1041,87,142193,18,Laris
P01042,Produk 1042,244,143456,11,Tidak
P01043,Produk 1043,166,96777,10,Tidak
P01044,Produk 1044,190,157020,10,Tidak
P01045,Produk 1045,200,87583,15,Laris
P01046,Produk 1046,155,105540,8,Tidak
P01047,Produk 1047,194,86716,8,Tidak
P01048,Produk 1048,128,130702,17,Laris
P01049,Produk 1049,150,76790,23,Laris
P01050,Produk 1050,196,143165,7,Laris
P01051,Produk 1051,175,116130,7,Tidak
P01052,Produk 1052,158,58066,12,Tidak
P01053,Produk 1053,168,115143,17,Laris
P01054,Produk 1054,182,106416,8,Tidak
P01055,Produk 1055,144,111362,14,Laris
P01056,Produk 1056,76,48495,11,Tidak
P01057,Produk 1057,170,96865,17,Laris
P01058,Produk 1058,174,122724,16,Laris
P01059,Produk 1059,146,72072,9,Tidak
P01060,Produk 1060,154,112347,9,Tidak
P01061,Produk 1061,169,97793,16,Laris
P01062,Produk 1062,157,87895,21,Laris
P01063,Produk 1063,203,117593,11,Tidak
P01064,Produk 1064,156,65591,14,Tidak
P01065,Produk 1065,175,104249,8,Tidak
P01066,Produk 1066,106,120434,17,Laris
P01067,Produk 1067,209,84338,13,Laris
P01068,Produk 1068,165,126388,14,Laris
P01069,Produk 1069,167,60100,19,Laris
P01070,Produk 1070,149,109456,16,Tidak
P01071,Produk 1071,151,88544,18,Laris
P01072,Produk 1072,175,130160,13,Tidak
P01073,Produk 1073,195,68477,18,Laris
P01074,Produk 1074,206,84432,10,Tidak
P01075,Produk 1075,129,95050,22,Laris
P01076,Produk 1076,166,78886,11,Tidak
P01077,Produk 1077,135,81895,11,Tidak
P01078,Produk 1078,162,116584,17,Laris
P01079,Produk 1079,214,153403,9,Tidak
P01080,Produk 1080,129,122525,6,Tidak
P01081,Produk 1081,147,95392,9,Tidak
P01082,Produk 1082,167,97711,13,Tidak
P01083,Produk 1083,194,107911,13,Laris
P01084,Produk 1084,192,118558,13,Laris
P01085,Produk 1085,152,100548,12,Tidak
P01086,Produk 1086,114,80171,9,Tidak
P01087,Produk 1087,129,84822,24,Laris
P01088,Produk 1088,162,127308,13,Tidak
P01089,Produk 1089,161,118281,12,Laris
P01090,Produk 1090,236,148606,13,Laris
P01091,Produk 1091,158,60102,21,Laris
P01092,Produk 1092,148,156621,10,Tidak
P01093,Produk 1093,139,108111,10,Tidak
P01094,Produk 1094,116,54205,13,Tidak
P01095,Produk 1095,135,65772,13,Tidak
P01096,Produk 1096,161,84690,19,Laris
P01097,Produk 1097,98,96591,23,Laris
P01098,Produk 1098,124,71820,7,Tidak
P01099,Produk 1099,124,82385,10,Laris
P01100,Produk 1100,171,126833,4,Tidak
P01101,Produk 1101,167,124617,14,Laris
P01102,Produk 1102,163,123666,12,Laris
P01103,Produk 1103,161,132592,14,Tidak
P01104,Produk 1104,150,87925,10,Tidak
P01105,Produk 1105,91,73468,13,Tidak
P01106,Produk 1106,141,105238,17,Laris
P01107,Produk 1107,130,82336,21,Laris
P01108,Produk 1108,161,87762,12,Tidak
P01109,Produk 1109,229,79810,14,Laris
P01110,Produk 1110,139,98851,24,Laris
P01111,Produk 1111,155,114260,11,Tidak
P01112,Produk 1112,158,88606,12,Tidak
P01113,Produk 1113,244,181299,7,Tidak
P01114,Produk 1114,241,200000,9,Tidak
P01115,Produk 1115,128,85123,13,Tidak
P01116,Produk 1116,174,94315,18,Laris
P01117,Produk 1117,165,131694,13,Laris
P01118,Produk 1118,175,98812,9,Tidak
P01119,Produk 1119,209,124395,10,Tidak
P01120,Produk 1120,122,132313,15,Laris
P01121,Produk 1121,129,89497,22,Laris
P01122,Produk 1122,172,115785,14,Tidak
P01123,Produk 1123,139,126007,11,Tidak
P01124,Produk 1124,144,99923,20,Laris
P01125,Produk 1125,156,108764,9,Tidak
P01126,Produk 1126,171,149695,11,Tidak
P01127,Produk 1127,166,129017,9,Tidak
P01128,Produk 1128,142,98687,10,Tidak
P01129,Produk 1129,190,130333,11,Tidak
P01130,Produk 1130,175,133010,12,Tidak
P01131,Produk 1131,195,118536,9,Laris
P01132,Produk 1132,166,119672,10,Tidak
P01133,Produk 1133,222,104582,14,Laris
P01134,Produk 1134,160,65644,19,Laris
P01135,Produk 1135,174,111713,7,Tidak
P01136,Produk 1136,139,88536,16,Tidak
P01137,Produk 1137,162,83666,18,Laris
P01138,Produk 1138,196,122020,12,Tidak
P01139,Produk 1139,140,85228,12,Tidak
P01140,Produk 1140,163,93019,15,Tidak
P01141,Produk 1141,173,86608,13,Tidak
P01142,Produk 1142,179,99305,11,Tidak
P01143,Produk 1143,186,152072,10,Laris
P01144,Produk 1144,159,58434,16,Laris
P01145,Produk 1145,191,101935,15,Laris
P01146,Produk 1146,205,72165,17,Laris
P01147,Produk 1147,191,96033,16,Laris
P01148,Produk 1148,184,102554,13,Laris
P01149,Produk 1149,190,119379,8,Tidak
P01150,Produk 1150,135,81562,14,Tidak
P01151,Produk 1151,139,68197,14,Tidak
P01152,Produk 1152,134,125367,16,Laris
P01153,Produk 1153,192,118631,12,Laris
P01154,Produk 1154,171,117211,7,Tidak
P01155,Produk 1155,168,87005,17,Laris
P01156,Produk 1156,107,118923,21,Laris
P01157,Produk 1157,147,119858,10,Tidak
P01158,Produk 1158,138,94973,14,Tidak
P01159,Produk 1159,125,94621,10,Tidak
P01160,Produk 1160,185,138832,8,Tidak
P01161,Produk 1161,177,105838,13,Laris
P01162,Produk 1162,185,123788,13,Laris
P01163,Produk 1163,144,87452,19,Laris
P01164,Produk 1164,100,65158,11,Tidak
P01165,Produk 1165,200,124921,10,Laris
P01166,Produk 1166,139,82349,13,Tidak
P01167,Produk 1167,166,87284,17,Laris
P01168,Produk 1168,164,123333,11,Laris
P01169,Produk 1169,126,87555,15,Tidak
P01170,Produk 1170,192,101655,15,Laris
P01171,Produk 1171,179,176797,5,Tidak
P01172,Produk 1172,201,85336,11,Tidak
P01173,Produk 1173,129,71389,10,Tidak
P01174,Produk 1174,165,81533,17,Laris
P01175,Produk 1175,205,121184,9,Tidak
P01176,Produk 1176,174,95610,16,Tidak
P01177,Produk 1177,170,117568,12,Laris
P01178,Produk 1178,228,134768,5,Tidak
P01179,Produk 1179,217,144196,7,Tidak
P01180,Produk 1180,161,119805,15,Laris
P01181,Produk 1181,258,145903,4,Tidak
P01182,Produk 1182,169,107792,15,Laris
P01183,Produk 1183,153,91270,14,Tidak
P01184,Produk 1184,154,76959,10,Tidak
P01185,Produk 1185,172,86050,10,Tidak
P01186,Produk 1186,194,124779,9,Tidak
P01187,Produk 1187,87,61700,9,Tidak
P01188,Produk 1188,203,122600,10,Laris
P01189,Produk 1189,71,49256,15,Tidak
P01190,Produk 1190,156,142382,13,Tidak
P01191,Produk 1191,174,102363,15,Laris
P01192,Produk 1192,166,98956,17,Laris
P01193,Produk 1193,87,84879,12,Tidak
P01194,Produk 1194,118,57628,11,Tidak
P01195,Produk 1195,154,103750,20,Laris
P01196,Produk 1196,150,140878,13,Laris
P01197,Produk 1197,126,105613,8,Tidak
P01198,Produk 1198,146,45456,10,Tidak
P01199,Produk 1199,226,118079,12,Laris
P01200,Produk 1200,201,119617,13,Tidak
P01201,Produk 1201,169,130178,14,Tidak
P01202,Produk 1202,142,124052,14,Tidak
